source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,28,2.545884370803833,3.0680179595947266,5.434456743043045,256,0,52182.2722158432,52944.1492023468,1193.125
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,29,2.4568066596984863,2.430446147918701,5.3343230565389,256,0,52235.24950504303,52997.0815410614,1193.33984375
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,30,2.470766544342041,4.771939754486084,5.316181659698486,256,0,52288.2196893692,53050.01291465759,1127.0859375
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,31,2.56917405128479,2.6448028087615967,5.2327010706067085,256,0,52341.20188808441,53102.94547653198,1152.0546875
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,32,2.5702335834503174,3.789515733718872,5.188968181610107,256,0,52394.18573093414,53155.88103866577,1136.10546875
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,33,2.5466647148132324,2.5110464096069336,5.11020577655119,256,0,52447.16786670685,53208.8124961853,1136.00390625
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,34,2.5163116455078125,2.4275755882263184,5.033559199741909,256,0,52500.141867637634,53261.74344062805,1151.94921875
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,35,2.560265302658081,3.0317697525024414,4.97795393731859,256,0,52553.11465358734,53314.67505645752,1152.078125
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,36,2.600721836090088,2.4313530921936035,4.909126887450347,256,0,52606.10111141205,53367.6086807251,1151.953125
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,37,2.6190054416656494,2.2764501571655273,4.839845920863905,256,0,52659.082604408264,53420.541831970215,1136.4453125
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,38,2.584689140319824,2.3407113552093506,4.775765547385583,256,0,52712.05972003937,53473.47356033325,1108.57421875
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,39,2.5153422355651855,2.3092782497406006,4.714103364944458,256,0,52765.03548526764,53526.40645980835,1161.44921875
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,40,2.4344263076782227,2.666339635848999,4.664157908137252,256,0,52818.00738239288,53579.333404541016,1097.31640625
source,iter,time,iter_loss,total_loss,batch_size,sync_time,bytes_sent,bytes_recv,memory
DDP,41,2.4980275630950928,2.499725103378296,4.612623793738229,256,0,52870.97880458832,53632.262784957886,1161.16796875
